# f, real(s11), imag(s11), real(s21), imag(s21), real(s22), imag(s22)
7.805175780999999802e+01 -2.487887532402616175e-03 7.479290000667354610e-03 6.172198203392420535e-01 -7.692925895750137855e-01 1.995028634856940708e-02 -2.850702637437723362e-03
7.805786132999999438e+01 -2.487164554773706182e-03 7.479241686378243492e-03 6.171660136661980545e-01 -7.693348283350343042e-01 1.995035113477416910e-02 -2.851391846419172160e-03
7.806396483999999703e+01 -2.486441600427921617e-03 7.479193304998368874e-03 6.171122042195433810e-01 -7.693770632457546110e-01 1.995041583147579012e-02 -2.852081040053543615e-03
7.807006835999999339e+01 -2.485718666998884552e-03 7.479144856369031313e-03 6.170583918232325216e-01 -7.694192944453881466e-01 1.995048043891865797e-02 -2.852770220594015409e-03
7.807617188000000397e+01 -2.484995755673520546e-03 7.479096340568702761e-03 6.170045765657043990e-01 -7.694615218645499688e-01 1.995054495703303676e-02 -2.853459386905977772e-03
7.808227539000000661e+01 -2.484272867638734339e-03 7.479047757677888264e-03 6.169507585354137014e-01 -7.695037454338737870e-01 1.995060938574499954e-02 -2.854148537854619711e-03
7.808837891000000297e+01 -2.483550000528376989e-03 7.478999107536847546e-03 6.168969375562856072e-01 -7.695459652915284110e-01 1.995067372530075211e-02 -2.854837675692882548e-03
7.809448242000000562e+01 -2.482827156713954264e-03 7.478950390304335560e-03 6.168431138049607076e-01 -7.695881812989813220e-01 1.995073797552310291e-02 -2.855526798157172457e-03
7.810058594000000198e+01 -2.482104333829060483e-03 7.478901605821285103e-03 6.167892871053445303e-01 -7.696303935943844543e-01 1.995080213665714752e-02 -2.856215907500177925e-03
7.810668945000000463e+01 -2.481381534244819775e-03 7.478852754247485024e-03 6.167354576340958738e-01 -7.696726020392261614e-01 1.995086620852667969e-02 -2.856905001458495512e-03
7.811279297000000099e+01 -2.480658755595714637e-03 7.478803835422091761e-03 6.166816252151037236e-01 -7.697148067716297337e-01 1.995093019137397783e-02 -2.857594082284741280e-03
7.811889648000000363e+01 -2.479936000252216943e-03 7.478754849505921121e-03 6.166277900250429767e-01 -7.697570076531070615e-01 1.995099408502588878e-02 -2.858283147715767660e-03
7.812500000000000000e+01 -2.479213265848830006e-03 7.478705796338462608e-03 6.165739518877864089e-01 -7.697992048217578986e-01 1.995105788972346972e-02 -2.858972200003936578e-03
7.813110351999999637e+01 -2.478490553572222643e-03 7.478656675999423298e-03 6.165201108918100248e-01 -7.698413982082576990e-01 1.995112160539638801e-02 -2.859661238015332157e-03
7.813720702999999901e+01 -2.477767864609126125e-03 7.478607488569342931e-03 6.164662671256132542e-01 -7.698835877432874675e-01 1.995118523197519922e-02 -2.860350260615367179e-03
7.814331054999999537e+01 -2.477045196593821719e-03 7.478558233886802020e-03 6.164124204130391194e-01 -7.699257735649176482e-01 1.995124876970284789e-02 -2.861039270056879753e-03
7.814941405999999802e+01 -2.476322551896774360e-03 7.478508912113490670e-03 6.163585709308107008e-01 -7.699679555347209714e-01 1.995131221840296121e-02 -2.861728264077063183e-03
7.815551757999999438e+01 -2.475599928152980023e-03 7.478459523087635508e-03 6.163047185027497044e-01 -7.700101337907319099e-01 1.995137557831976050e-02 -2.862417244927987093e-03
7.816162108999999703e+01 -2.474877327732716292e-03 7.478410066970586634e-03 6.162508633055980845e-01 -7.700523081945569448e-01 1.995143884927852440e-02 -2.863106210347072036e-03
7.816772460999999339e+01 -2.474154748270639137e-03 7.478360543600841293e-03 6.161970051631624479e-01 -7.700944788842054578e-01 1.995150203152108725e-02 -2.863795162586705526e-03
7.817382811999999603e+01 -2.473432192137019203e-03 7.478310953140172856e-03 6.161431442522026236e-01 -7.701366457213079109e-01 1.995156512487353262e-02 -2.864484099384231788e-03
7.817993164000000661e+01 -2.472709656966894098e-03 7.478261295426037736e-03 6.160892803965054565e-01 -7.701788088438450419e-01 1.995162812957815279e-02 -2.865173022991883943e-03
7.818603516000000297e+01 -2.471987143946759169e-03 7.478211570540023445e-03 6.160354136845888062e-01 -7.702209681825442633e-01 1.995169104556332451e-02 -2.865861932276024104e-03
7.819213867000000562e+01 -2.471264654262624039e-03 7.478161778563217899e-03 6.159815442049973999e-01 -7.702631236681554139e-01 1.995175387276305889e-02 -2.866550826102822261e-03
7.819824219000000198e+01 -2.470542185549852443e-03 7.478111919331814628e-03 6.159276717814887725e-01 -7.703052754386261469e-01 1.995181661141427754e-02 -2.867239706724485949e-03
7.820434570000000463e+01 -2.469819740178041956e-03 7.478061993010716446e-03 6.158737965908679390e-01 -7.703474233556502071e-01 1.995187926134781020e-02 -2.867928571878777463e-03
7.821044922000000099e+01 -2.469097315782861624e-03 7.478011999434389101e-03 6.158199184568755591e-01 -7.703895675571423851e-01 1.995194182280163320e-02 -2.868617423817749514e-03
7.821655273000000363e+01 -2.468374914733673098e-03 7.477961938767978267e-03 6.157660375563379640e-01 -7.704317079048248473e-01 1.995200429560572974e-02 -2.869306260279400750e-03
7.822265625000000000e+01 -2.467652534666284203e-03 7.477911810846872565e-03 6.157121537129762734e-01 -7.704738445365952870e-01 1.995206667999788186e-02 -2.869995083515874956e-03
7.822875976999999637e+01 -2.466930176766662930e-03 7.477861615753117475e-03 6.156582670153445402e-01 -7.705159773832221948e-01 1.995212897591137902e-02 -2.870683892393581082e-03
7.823486327999999901e+01 -2.466207842220749513e-03 7.477811353568793173e-03 6.156043775520166905e-01 -7.705581063754989302e-01 1.995219118327701269e-02 -2.871372685779005271e-03
7.824096679999999537e+01 -2.465485528664511372e-03 7.477761024129128686e-03 6.155504851466827576e-01 -7.706002316512801098e-01 1.995225330233350858e-02 -2.872061465924459142e-03
7.824707030999999802e+01 -2.464763238466942397e-03 7.477710627599581938e-03 6.154965899762183668e-01 -7.706423530723511828e-01 1.995231533290972581e-02 -2.872750230567936141e-03
7.825317382999999438e+01 -2.464040969263954495e-03 7.477660163814341121e-03 6.154426918642970090e-01 -7.706844707765461155e-01 1.995237727524573623e-02 -2.873438981961562270e-03
7.825927733999999703e+01 -2.463318723424895440e-03 7.477609632938947426e-03 6.153887909878095197e-01 -7.707265846256674546e-01 1.995243912917039897e-02 -2.874127717843423351e-03
7.826538085999999339e+01 -2.462596498585691018e-03 7.477559034807464144e-03 6.153348871704136247e-01 -7.707686947575294045e-01 1.995250089492243972e-02 -2.874816440465685283e-03
7.827148438000000397e+01 -2.461874295932260648e-03 7.477508369503192698e-03 6.152809805006944632e-01 -7.708108011029388695e-01 1.995256257243305242e-02 -2.875505148695204575e-03
7.827758789000000661e+01 -2.461152116650260069e-03 7.477457637109045929e-03 6.152270710672588239e-01 -7.708529035927327300e-01 1.995262416163583186e-02 -2.876193841398518979e-03
7.828369141000000297e+01 -2.460429958375823234e-03 7.477406837458559774e-03 6.151731586937336793e-01 -7.708950023646925498e-01 1.995268566276790778e-02 -2.876882520827901950e-03
7.828979492000000562e+01 -2.459707823477874644e-03 7.477355970718385647e-03 6.151192435570569383e-01 -7.709370972806766087e-01 1.995274707565956873e-02 -2.877571184721682603e-03
7.829589844000000198e+01 -2.458985709592943769e-03 7.477305036721407228e-03 6.150653254808404746e-01 -7.709791884784311655e-01 1.995280840054831917e-02 -2.878259835331985639e-03
7.830200195000000463e+01 -2.458263619089379182e-03 7.477254035634831042e-03 6.150114046420376290e-01 -7.710212758198562444e-01 1.995286963726697338e-02 -2.878948470397408189e-03
7.830810547000000099e+01 -2.457541549603939335e-03 7.477202967291325664e-03 6.149574808642401802e-01 -7.710633594426685722e-01 1.995293078604953863e-02 -2.879637092169764871e-03
7.831420898000000363e+01 -2.456819503505118518e-03 7.477151831858826203e-03 6.149035543244255608e-01 -7.711054392087854925e-01 1.995299184673099413e-02 -2.880325698387857514e-03
7.832031250000000000e+01 -2.456097478429473957e-03 7.477100629168897949e-03 6.148496248461626790e-01 -7.711475152559106316e-01 1.995305281954488918e-02 -2.881014291303616963e-03
7.832641601999999637e+01 -2.455375475562508736e-03 7.477049359305293352e-03 6.147956925180826371e-01 -7.711895875149046287e-01 1.995311370442523491e-02 -2.881702869784123072e-03
7.833251952999999901e+01 -2.454653496089795328e-03 7.476998022352909778e-03 6.147417574288327469e-01 -7.712316559166674246e-01 1.995317450130655590e-02 -2.882391432696551539e-03
7.833862304999999537e+01 -2.453931537648175454e-03 7.476946618142625567e-03 6.146878194019571584e-01 -7.712737205988520195e-01 1.995323521042259574e-02 -2.883079982292831040e-03
7.834472655999999802e+01 -2.453209602605803397e-03 7.476895146844152185e-03 6.146338786144782684e-01 -7.713157814234441467e-01 1.995329583160881937e-02 -2.883768516311931672e-03
7.835083007999999438e+01 -2.452487688599624960e-03 7.476843608286834475e-03 6.145799348899215753e-01 -7.713578385280797090e-01 1.995335636509776300e-02 -2.884457037005491546e-03
7.835693358999999703e+01 -2.451765797997614016e-03 7.476792002641355350e-03 6.145259884053281274e-01 -7.713998917747577622e-01 1.995341681072522466e-02 -2.885145542113077936e-03
7.836303710999999339e+01 -2.451043928437042496e-03 7.476740329737968649e-03 6.144720389842032171e-01 -7.714419413010933368e-01 1.995347716872350463e-02 -2.885834033886097369e-03
7.836914061999999603e+01 -2.450322082286002234e-03 7.476688589746240121e-03 6.144180868036088761e-01 -7.714839869691139107e-01 1.995353743892941401e-02 -2.886522510064120587e-03
7.837524414000000661e+01 -2.449600257181445973e-03 7.476636782495868494e-03 6.143641316870309677e-01 -7.715260289164096452e-01 1.995359762157442041e-02 -2.887210972898646925e-03
7.838134766000000297e+01 -2.448878454308738017e-03 7.476584908072507474e-03 6.143101737231411175e-01 -7.715680670738989111e-01 1.995365771659489418e-02 -2.887899421257085833e-03
7.838745117000000562e+01 -2.448156674852972059e-03 7.476532966560457683e-03 6.142562130006314902e-01 -7.716101013725307212e-01 1.995371772392484644e-02 -2.888587854007220162e-03
7.839355469000000198e+01 -2.447434916451475539e-03 7.476480957790257453e-03 6.142022493429600827e-01 -7.716521319498603759e-01 1.995377764379703545e-02 -2.889276273400660268e-03
7.839965820000000463e+01 -2.446713181472104370e-03 7.476428881931833359e-03 6.141482829272351118e-01 -7.716941586679753051e-01 1.995383747604813351e-02 -2.889964677177004216e-03
7.840576172000000099e+01 -2.445991467552192933e-03 7.476376738814696776e-03 6.140943135768962557e-01 -7.717361816644012773e-01 1.995389722090923357e-02 -2.890653067587737896e-03
7.841186523000000363e+01 -2.445269777059486116e-03 7.476324528610037157e-03 6.140403414690693840e-01 -7.717782008012503692e-01 1.995395687821836794e-02 -2.891341442372732592e-03
7.841796875000000000e+01 -2.444548107631415446e-03 7.476272251146547088e-03 6.139863664271772992e-01 -7.718202162160272550e-01 1.995401644820560261e-02 -2.892029803783551824e-03
7.842407226999999637e+01 -2.443826460453324412e-03 7.476219906509672108e-03 6.139323885399253777e-01 -7.718622278396949365e-01 1.995407593080734954e-02 -2.892718150687757696e-03
7.843017577999999901e+01 -2.443104836709557304e-03 7.476167494785607159e-03 6.138784078960356494e-01 -7.719042356032512764e-01 1.995413532596140849e-02 -2.893406481953577584e-03
7.843627929999999537e+01 -2.442383234038551787e-03 7.476115015801962360e-03 6.138244243189012739e-01 -7.719462396441534313e-01 1.995419463389441761e-02 -2.894094799832074537e-03
7.844238280999999802e+01 -2.441661654807275594e-03 7.476062469731648008e-03 6.137704379856964154e-01 -7.719882398245847543e-01 1.995425385444887789e-02 -2.894783102063708778e-03
7.844848632999999438e+01 -2.440940096653652913e-03 7.476009856402350551e-03 6.137164487197966922e-01 -7.720302362819777553e-01 1.995431298785219076e-02 -2.895471390899636167e-03
7.845458983999999703e+01 -2.440218561944859643e-03 7.475957175985370462e-03 6.136624566983922557e-01 -7.720722288785375476e-01 1.995437203394472003e-02 -2.896159664080329502e-03
7.846069335999999339e+01 -2.439497048318937933e-03 7.475904428309691763e-03 6.136084617448408496e-01 -7.721142177516813199e-01 1.995443099295332590e-02 -2.896847923856883493e-03
7.846679688000000397e+01 -2.438775556960641466e-03 7.475851613461051426e-03 6.135544639478794915e-01 -7.721562028324135962e-01 1.995448986481790365e-02 -2.897536169097450921e-03
7.847290039000000661e+01 -2.438054089054883522e-03 7.475798731526005214e-03 6.135004633962644061e-01 -7.721981840517728735e-01 1.995454864947444895e-02 -2.898224398670284311e-03
7.847900391000000297e+01 -2.437332642239914415e-03 7.475745782330962819e-03 6.134464599133251372e-01 -7.722401615471334857e-01 1.995460734715119588e-02 -2.898912614826737282e-03
7.848510742000000562e+01 -2.436611218882119012e-03 7.475692766050347216e-03 6.133924536762990209e-01 -7.722821351807649393e-01 1.995466595769036788e-02 -2.899600815307208906e-03
7.849121094000000198e+01 -2.435889816620365189e-03 7.475639682509908901e-03 6.133384445084965053e-01 -7.723241050900149229e-01 1.995472448131611898e-02 -2.900289002362918360e-03
7.849731445000000463e+01 -2.435168437820940668e-03 7.475586531884001462e-03 6.132844325871731339e-01 -7.723660711371738152e-01 1.995478291787416980e-02 -2.900977173734809421e-03
7.850341797000000099e+01 -2.434447080123060270e-03 7.475533313998000695e-03 6.132304177356221464e-01 -7.724080334595684327e-01 1.995484126758804988e-02 -2.901665331673827179e-03
7.850952148000000363e+01 -2.433725745892290071e-03 7.475480029026614071e-03 6.131764001311184042e-01 -7.724499919195095821e-01 1.995489953030155084e-02 -2.902353473920894593e-03
7.851562500000000000e+01 -2.433004432768143266e-03 7.475426676795508818e-03 6.131223795969357182e-01 -7.724919466543040958e-01 1.995495770624050591e-02 -2.903041602727089894e-03
7.852172851999999637e+01 -2.432283141934443726e-03 7.475373257391788873e-03 6.130683562218528504e-01 -7.725338975950140075e-01 1.995501579534314507e-02 -2.903729716960914108e-03
7.852783202999999901e+01 -2.431561874576035343e-03 7.475319770903696148e-03 6.130143300946674367e-01 -7.725758446727351014e-01 1.995507379754847543e-02 -2.904417815490991425e-03
7.853393554999999537e+01 -2.430840628331827624e-03 7.475266217155163151e-03 6.129603010386263096e-01 -7.726177880247335761e-01 1.995513171308332945e-02 -2.905105900568353237e-03
7.854003905999999802e+01 -2.430119405567823798e-03 7.475212596322181047e-03 6.129062692310496274e-01 -7.726597275133795240e-01 1.995518954178870930e-02 -2.905793969934171005e-03
7.854614257999999438e+01 -2.429398203922954191e-03 7.475158908229112553e-03 6.128522344951650158e-01 -7.727016632759189374e-01 1.995524728389175273e-02 -2.906482025839397625e-03
7.855224608999999703e+01 -2.428677025763326114e-03 7.475105153052177820e-03 6.127981970083136165e-01 -7.727435951747474441e-01 1.995530493923583504e-02 -2.907170066025446982e-03
7.855834960999999339e+01 -2.427955868728418065e-03 7.475051330614927714e-03 6.127441565937019607e-01 -7.727855233470892760e-01 1.995536250804505474e-02 -2.907858092743039521e-03
7.856445311999999603e+01 -2.427234735183553260e-03 7.474997441094352602e-03 6.126901134286905082e-01 -7.728274476553576022e-01 1.995541999016350876e-02 -2.908546103733983777e-03
7.857055664000000661e+01 -2.426513622768654288e-03 7.474943484313434361e-03 6.126360673364678044e-01 -7.728693682367504536e-01 1.995547738581669728e-02 -2.909234101248755165e-03
7.857666016000000297e+01 -2.425792532667551960e-03 7.474889460360518989e-03 6.125820184058574647e-01 -7.729112850223920361e-01 1.995553469494421028e-02 -2.909922084156445383e-03
7.858276367000000562e+01 -2.425071466064236680e-03 7.474835369324805967e-03 6.125279667256970928e-01 -7.729531979434247635e-01 1.995559191748445815e-02 -2.910610051326164346e-03
7.858886719000000198e+01 -2.424350420598408995e-03 7.474781211028909411e-03 6.124739121191498104e-01 -7.729951071370069204e-01 1.995564905366201125e-02 -2.911298005008394404e-03
7.859497070000000463e+01 -2.423629398635690491e-03 7.474726985649986222e-03 6.124198547636215961e-01 -7.730370124656222863e-01 1.995570610332246531e-02 -2.911985942945242035e-03
7.860107422000000099e+01 -2.422908397815670689e-03 7.474672693011087665e-03 6.123657944822538113e-01 -7.730789140664064973e-01 1.995576306668871147e-02 -2.912673867387225585e-03
7.860717773000000363e+01 -2.422187420503665867e-03 7.474618333290272698e-03 6.123117314524716415e-01 -7.731208118018624287e-01 1.995581994360656752e-02 -2.913361776076571659e-03
7.861328125000000000e+01 -2.421466464339445956e-03 7.474563906308802352e-03 6.122576654974012378e-01 -7.731627058090995153e-01 1.995587673429928544e-02 -2.914049671263485054e-03
