# f, real(s11_LNA), imag(s11_LNA), C1, C2, TU, TC, TS, real(s11_ant), imag(s11_ant), Gconn, Gbalun, Gground
5.012207030999999802e+01 -8.122199999999999993e-04 2.188073000000000101e-02 5.080249270000000372e+00 -1.530246079999999953e+00 1.884219239599999867e+02 -2.039707819999999927e+01 4.770738099999999871e-01 3.408235198454750425e-01 1.017362389982488791e-01 9.995975597634905174e-01 9.962426664706561796e-01 9.962864671896468627e-01
5.012817383000000149e+01 -8.087500000000000071e-04 2.187773000000000148e-02 5.079953940000000223e+00 -1.530214249999999998e+00 1.884199302899999964e+02 -2.038835779000000059e+01 4.792392300000000160e-01 3.407484825664931494e-01 1.011883388262653782e-01 9.995976507830266478e-01 9.962460225769781408e-01 9.962873086190680016e-01
5.013427733999999703e+01 -8.052800000000000149e-04 2.187474000000000016e-02 5.079658669999999709e+00 -1.530182439999999922e+00 1.884179371799999956e+02 -2.037964187000000038e+01 4.814052099999999723e-01 3.406727484334865497e-01 1.006408345581087938e-01 9.995977402828045699e-01 9.962493730593350305e-01 9.962881496275828308e-01
5.014038086000000050e+01 -8.018100000000000227e-04 2.187174999999999883e-02 5.079363459999999719e+00 -1.530150660000000107e+00 1.884159446300000127e+02 -2.037093043999999864e+01 4.835717400000000277e-01 3.405963181712239884e-01 1.000937250928879974e-01 9.995978282656313718e-01 9.962527179347824280e-01 9.962889902182773261e-01
5.014648437999999686e+01 -7.983499999999999711e-04 2.186876000000000098e-02 5.079068330000000131e+00 -1.530118910000000110e+00 1.884139526300000114e+02 -2.036222349000000165e+01 4.857388200000000156e-01 3.405191928763539044e-01 9.954701201928195520e-02 9.995979147338726056e-01 9.962560572038927642e-01 9.962898303901023267e-01
5.015258788999999950e+01 -7.948900000000000280e-04 2.186576999999999965e-02 5.078773250000000239e+00 -1.530087179999999991e+00 1.884119611899999995e+02 -2.035352101999999874e+01 4.879064499999999915e-01 3.404413736502883703e-01 9.900069692153290468e-02 9.995979996898968212e-01 9.962593908672718879e-01 9.962906701420111144e-01
5.015869141000000297e+01 -7.914400000000000254e-04 2.186277999999999833e-02 5.078478249999999861e+00 -1.530055469999999973e+00 1.884099702999999977e+02 -2.034482303000000059e+01 4.900746300000000111e-01 3.403628612115656704e-01 9.845477869710952956e-02 9.995980831364889019e-01 9.962627189418910012e-01 9.962915094770841140e-01
5.016479491999999851e+01 -7.879900000000000229e-04 2.185979000000000047e-02 5.078183310000000006e+00 -1.530023799999999934e+00 1.884079799700000137e+02 -2.033612952000000007e+01 4.922433700000000134e-01 3.402836567911846632e-01 9.790925982067619215e-02 9.995981650758766213e-01 9.962660414228911021e-01 9.962923483928991519e-01
5.017089844000000198e+01 -7.845400000000000203e-04 2.185679999999999915e-02 5.077888439999999726e+00 -1.529992140000000056e+00 1.884059901999999909e+02 -2.032744049000000075e+01 4.944126600000000038e-01 3.402037611035417242e-01 9.736413918862768524e-02 9.995982455108275433e-01 9.962693583271901021e-01 9.962931868925328782e-01
5.017700194999999752e+01 -7.810900000000000178e-04 2.185381000000000129e-02 5.077593629999999969e+00 -1.529960519999999935e+00 1.884040009800000064e+02 -2.031875593999999907e+01 4.965824999999999823e-01 3.401231753845546657e-01 9.681941926933718134e-02 9.995983244435743265e-01 9.962726696499443202e-01 9.962940249735661169e-01
5.018310547000000099e+01 -7.776499999999999559e-04 2.185081999999999997e-02 5.077298889999999787e+00 -1.529928919999999914e+00 1.884020123200000114e+02 -2.031007586000000131e+01 4.987528900000000043e-01 3.400419003444692390e-01 9.627509895814267971e-02 9.995984018768648838e-01 9.962759754080213748e-01 9.962948626390726314e-01
5.018920897999999653e+01 -7.742200000000000514e-04 2.184782999999999864e-02 5.077004220000000068e+00 -1.529897339999999994e+00 1.884000242099999980e+02 -2.030140025000000037e+01 5.009238200000000196e-01 3.399599372240977302e-01 9.573118071711878008e-02 9.995984778129376469e-01 9.962792755965984570e-01 9.962956998866336900e-01
5.019531250000000000e+01 -7.707900000000000385e-04 2.184484000000000078e-02 5.076709609999999984e+00 -1.529865789999999892e+00 1.883980366600000025e+02 -2.029272912000000062e+01 5.030953099999999623e-01 3.398772867295382083e-01 9.518766344056245332e-02 9.995985522545244306e-01 9.962825702324823451e-01 9.962965367193203914e-01
5.020141602000000347e+01 -7.673600000000000256e-04 2.184184999999999946e-02 5.076415070000000362e+00 -1.529834270000000052e+00 1.883960496599999885e+02 -2.028406246000000124e+01 5.052673500000000040e-01 3.397939499693790610e-01 9.464454869474034360e-02 9.995986252039853470e-01 9.962858593162597920e-01 9.962973731360864615e-01
5.020751952999999901e+01 -7.639399999999999533e-04 2.183886000000000160e-02 5.076120600000000316e+00 -1.529802770000000089e+00 1.883940632199999925e+02 -2.027540026999999867e+01 5.074399400000000337e-01 3.397099280568750546e-01 9.410183804144298114e-02 9.995986966636773996e-01 9.962891428485328715e-01 9.962982091358891790e-01
5.021362305000000248e+01 -7.605199999999999894e-04 2.183587000000000028e-02 5.075826189999999905e+00 -1.529771299999999945e+00 1.883920773300000064e+02 -2.026674253999999920e+01 5.096130800000000516e-01 3.396252216919161127e-01 9.355953037343187062e-02 9.995987666363193025e-01 9.962924208460384179e-01 9.962990447217938694e-01
5.021972655999999802e+01 -7.571000000000000256e-04 2.183287999999999895e-02 5.075531849999999956e+00 -1.529739860000000062e+00 1.883900920000000099e+02 -2.025808929000000091e+01 5.117867600000000072e-01 3.395398321274412656e-01 9.301762813702499355e-02 9.995988351241467118e-01 9.962956933039963658e-01 9.962998798913877962e-01
5.022583008000000149e+01 -7.536900000000000023e-04 2.182989000000000110e-02 5.075237569999999643e+00 -1.529708440000000058e+00 1.883881072199999949e+02 -2.024944049999999862e+01 5.139610000000000012e-01 3.394537600592048010e-01 9.247613022397246918e-02 9.995989021298586907e-01 9.962989602390884825e-01 9.963007146477329545e-01
5.023193358999999703e+01 -7.502799999999999791e-04 2.182689999999999977e-02 5.074943359999999792e+00 -1.529677039999999932e+00 1.883861229999999978e+02 -2.024079616999999942e+01 5.161357800000000440e-01 3.393670067449574557e-01 9.193503907428235422e-02 9.995989676557022197e-01 9.963022216465579062e-01 9.963015489884189391e-01
5.023803711000000050e+01 -7.468699999999999558e-04 2.182390999999999845e-02 5.074649220000000405e+00 -1.529645670000000068e+00 1.883841393300000107e+02 -2.023215631000000059e+01 5.183111099999999638e-01 3.392795728763133845e-01 9.139435357871111831e-02 9.995990317043532691e-01 9.963054775430307819e-01 9.963023829165046363e-01
5.024414062000000314e+01 -7.434699999999999816e-04 2.182092000000000059e-02 5.074355139999999764e+00 -1.529614330000000022e+00 1.883821562100000051e+02 -2.022352091000000129e+01 5.204869899999999827e-01 3.391914597158122713e-01 9.085407617095722643e-02 9.995990942780594857e-01 9.963087279237686777e-01 9.963032164295813065e-01
5.025024413999999950e+01 -7.400700000000000073e-04 2.181792999999999927e-02 5.074061129999999586e+00 -1.529583010000000076e+00 1.883801736499999890e+02 -2.021488997000000154e+01 5.226634100000000505e-01 3.391026679509349107e-01 9.031420574079557229e-02 9.995991553794879581e-01 9.963119728053485558e-01 9.963040495307045052e-01
5.025634766000000297e+01 -7.366799999999999737e-04 2.181494000000000141e-02 5.073767179999999932e+00 -1.529551719999999948e+00 1.883781916400000114e+02 -2.020626349000000133e+01 5.248403799999999952e-01 3.390131987018419335e-01 8.977474383208985942e-02 9.995992150109881402e-01 9.963152121883521728e-01 9.963048822188318443e-01
5.026245116999999851e+01 -7.332900000000000485e-04 2.181193999999999841e-02 5.073473309999999792e+00 -1.529520449999999920e+00 1.883762101799999868e+02 -2.019764147000000065e+01 5.270179000000000391e-01 3.389230530933037833e-01 8.923569198420203130e-02 9.995992731749140381e-01 9.963184460733913728e-01 9.963057144929232667e-01
5.026855469000000198e+01 -7.299099999999999555e-04 2.180895000000000056e-02 5.073179490000000236e+00 -1.529489209999999932e+00 1.883742292800000087e+02 -2.018902389999999869e+01 5.291959600000000208e-01 3.388322318065933869e-01 8.869704908546682809e-02 9.995993298739025423e-01 9.963216744769632927e-01 9.963065463560299984e-01
5.027465819999999752e+01 -7.265200000000000304e-04 2.180595999999999923e-02 5.072885740000000254e+00 -1.529457999999999984e+00 1.883722489300000120e+02 -2.018041078999999982e+01 5.313745699999999905e-01 3.387407361161198782e-01 8.815881755378857099e-02 9.995993851102171757e-01 9.963248973943782394e-01 9.963073778057485175e-01
5.028076172000000099e+01 -7.231400000000000458e-04 2.180297000000000138e-02 5.072592059999999847e+00 -1.529426809999999914e+00 1.883702691400000049e+02 -2.017180212999999966e+01 5.335537200000000091e-01 3.386485666990316501e-01 8.762099627654829082e-02 9.995994388864752889e-01 9.963281148420766176e-01 9.963082088451251650e-01
5.028686522999999653e+01 -7.197700000000000018e-04 2.179998000000000005e-02 5.072298449999999903e+00 -1.529395639999999945e+00 1.883682898899999998e+02 -2.016319792000000177e+01 5.357334200000000157e-01 3.385557248344489567e-01 8.708358766532878215e-02 9.995994912049439574e-01 9.963313268153917157e-01 9.963090394717599718e-01
5.029296875000000000e+01 -7.163999999999999578e-04 2.179698999999999873e-02 5.072004899999999594e+00 -1.529364500000000016e+00 1.883663112000000126e+02 -2.015459816999999987e+01 5.379136599999999602e-01 3.384622111953874413e-01 8.654659060658242975e-02 9.995995420682241006e-01 9.963345333307094265e-01 9.963098696886960592e-01
5.029907227000000347e+01 -7.130300000000000223e-04 2.179400000000000087e-02 5.071711409999999809e+00 -1.529333389999999904e+00 1.883643330699999865e+02 -2.014600285999999940e+01 5.400944399999999535e-01 3.383680269107910976e-01 8.601000662676050457e-02 9.995995914786632852e-01 9.963377343886224979e-01 9.963106994948941475e-01
5.030517577999999901e+01 -7.096700000000000274e-04 2.179100999999999955e-02 5.071418000000000426e+00 -1.529302299999999892e+00 1.883623554799999908e+02 -2.013741200000000120e+01 5.422757700000000458e-01 3.382731731141321863e-01 8.547383724780238667e-02 9.995996394386137407e-01 9.963409299897474369e-01 9.963115288893167332e-01
5.031127930000000248e+01 -7.063100000000000324e-04 2.178801000000000002e-02 5.071124639999999850e+00 -1.529271239999999921e+00 1.883603784500000131e+02 -2.012882559000000171e+01 5.444576500000000152e-01 3.381776504722394661e-01 8.493808135478747579e-02 9.995996859506554033e-01 9.963441201503978606e-01 9.963123578750021636e-01
5.031738280999999802e+01 -7.029500000000000375e-04 2.178501999999999869e-02 5.070831359999999677e+00 -1.529240200000000049e+00 1.883584019600000090e+02 -2.012024363000000093e+01 5.466400599999999832e-01 3.380814602758974718e-01 8.440274134347433566e-02 9.995997310170630090e-01 9.963473048659479137e-01 9.963131864495560208e-01
5.032348633000000149e+01 -6.995999999999999832e-04 2.178203000000000084e-02 5.070538140000000027e+00 -1.529209189999999996e+00 1.883564260299999944e+02 -2.011166610000000077e+01 5.488230200000000503e-01 3.379846031878177004e-01 8.386781609804647153e-02 9.995997746403991746e-01 9.963504841526616973e-01 9.963140146160127664e-01
5.032958983999999703e+01 -6.962500000000000373e-04 2.177903999999999951e-02 5.070244980000000012e+00 -1.529178209999999982e+00 1.883544506599999977e+02 -2.010309303000000014e+01 5.510065299999999944e-01 3.378870805034042690e-01 8.333330800793009585e-02 9.995998168229405234e-01 9.963536580059343395e-01 9.963148423719784263e-01
5.033569336000000050e+01 -6.929100000000000320e-04 2.177605000000000166e-02 5.069951889999999572e+00 -1.529147250000000069e+00 1.883524758300000030e+02 -2.009452439000000012e+01 5.531905700000000481e-01 3.377888928812483593e-01 8.279921595642253385e-02 9.995998575672353503e-01 9.963568264419762066e-01 9.963156697204862411e-01
5.034179687999999686e+01 -6.895700000000000267e-04 2.177304999999999865e-02 5.069658869999999595e+00 -1.529116310000000034e+00 1.883505015499999899e+02 -2.008596019000000155e+01 5.553751599999999788e-01 3.376900414588613897e-01 8.226554145258527240e-02 9.995998968756274472e-01 9.963599894613826002e-01 9.963164966604984851e-01
5.034790038999999950e+01 -6.862300000000000214e-04 2.177006000000000080e-02 5.069365910000000142e+00 -1.529085400000000039e+00 1.883485278299999948e+02 -2.007740043000000085e+01 5.575602800000000192e-01 3.375905273782153770e-01 8.173228600093551677e-02 9.995999347504628263e-01 9.963631470647725807e-01 9.963173231909807637e-01
5.035400391000000297e+01 -6.828999999999999567e-04 2.176706999999999947e-02 5.069073020000000263e+00 -1.529054509999999922e+00 1.883465546600000096e+02 -2.006884511000000160e+01 5.597459500000000476e-01 3.374903512917294401e-01 8.119944848347490640e-02 9.995999711942659127e-01 9.963662992682824626e-01 9.963181493149597667e-01
5.036010741999999851e+01 -6.795700000000000005e-04 2.176408000000000162e-02 5.068780190000000019e+00 -1.529023650000000067e+00 1.883445820400000059e+02 -2.006029421999999940e+01 5.619321600000000139e-01 3.373895145062717482e-01 8.066703127377988780e-02 9.996000062093225447e-01 9.963694460673526709e-01 9.963189750300481817e-01
5.036621094000000198e+01 -6.762400000000000442e-04 2.176109000000000029e-02 5.068487430000000238e+00 -1.528992820000000030e+00 1.883426099600000043e+02 -2.005174776999999864e+01 5.641189100000000289e-01 3.372880176701428812e-01 8.013503325300444513e-02 9.996000397981421592e-01 9.963725874780695602e-01 9.963198003392688129e-01
5.037231444999999752e+01 -6.729200000000000285e-04 2.175809000000000076e-02 5.068194740000000031e+00 -1.528962010000000094e+00 1.883406384399999922e+02 -2.004320575999999932e+01 5.663061999999999818e-01 3.371858620947592033e-01 7.960345678837882355e-02 9.996000719630127040e-01 9.963757234958938724e-01 9.963206252402361240e-01
5.037841797000000099e+01 -6.696000000000000129e-04 2.175509999999999944e-02 5.067902110000000349e+00 -1.528931229999999974e+00 1.883386674699999901e+02 -2.003466816999999978e+01 5.684940299999999835e-01 3.370830484243102498e-01 7.907230076022267462e-02 9.996001027064321809e-01 9.963788541368560070e-01 9.963214497359700328e-01
5.038452147999999653e+01 -6.662900000000000463e-04 2.175211000000000158e-02 5.067609550000000240e+00 -1.528900469999999956e+00 1.883366970499999979e+02 -2.002613501000000085e+01 5.706824000000000341e-01 3.369795779747307707e-01 7.854156752941932051e-02 9.996001320306846516e-01 9.963819793964403537e-01 9.963222738240866683e-01
5.039062500000000000e+01 -6.629799999999999712e-04 2.174912000000000026e-02 5.067317049999999767e+00 -1.528869739999999977e+00 1.883347271799999874e+02 -2.001760628999999980e+01 5.728713100000000225e-01 3.368754513861069722e-01 7.801125597546523793e-02 9.996001599382576819e-01 9.963850992906243542e-01 9.963230975076038387e-01
5.039672852000000347e+01 -6.596700000000000046e-04 2.174612000000000073e-02 5.067024619999999757e+00 -1.528839030000000099e+00 1.883327578599999867e+02 -2.000908198999999854e+01 5.750607599999999486e-01 3.367706698066571525e-01 7.748136758507534472e-02 9.996001864314804086e-01 9.963882138200129690e-01 9.963239207854873714e-01
5.040283202999999901e+01 -6.563600000000000380e-04 2.174312999999999940e-02 5.066732250000000271e+00 -1.528808340000000099e+00 1.883307890899999961e+02 -2.000056212000000144e+01 5.772507399999999844e-01 3.366652343889912080e-01 7.695190384040159759e-02 9.996002115126954024e-01 9.963913229852333631e-01 9.963247436567064241e-01
5.040893555000000248e+01 -6.530600000000000120e-04 2.174014000000000155e-02 5.066439950000000358e+00 -1.528777690000000078e+00 1.883288208699999871e+02 -1.999204667000000057e+01 5.794412599999999580e-01 3.365591457670348285e-01 7.642286361973435471e-02 9.996002351843616962e-01 9.963944268021897033e-01 9.963255661242724770e-01
5.041503905999999802e+01 -6.497700000000000350e-04 2.173713999999999855e-02 5.066147710000000082e+00 -1.528747049999999996e+00 1.883268531999999880e+02 -1.998353565000000032e+01 5.816323300000000307e-01 3.364524052679249699e-01 7.589424926808160943e-02 9.996002574487761194e-01 9.963975252664157845e-01 9.963263881858073212e-01
5.042114258000000149e+01 -6.464700000000000090e-04 2.173415000000000069e-02 5.065855540000000268e+00 -1.528716439999999954e+00 1.883248860799999989e+02 -1.997502904999999984e+01 5.838239200000000517e-01 3.363450135214872128e-01 7.536605966294118719e-02 9.996002783083808296e-01 9.964006183937584860e-01 9.963272098443201052e-01
5.042724608999999703e+01 -6.431899999999999727e-04 2.173115999999999937e-02 5.065563440000000028e+00 -1.528685859999999952e+00 1.883229195099999913e+02 -1.996652686999999915e+01 5.860160599999999498e-01 3.362369718592954082e-01 7.483829714296874602e-02 9.996002977654780963e-01 9.964037061797759165e-01 9.963280310974333975e-01
5.043334961000000050e+01 -6.398999999999999957e-04 2.172815999999999984e-02 5.065271400000000313e+00 -1.528655300000000050e+00 1.883209534799999858e+02 -1.995802910999999824e+01 5.882087299999999574e-01 3.361282809070783029e-01 7.431096058488947942e-02 9.996003158224939789e-01 9.964067886402628860e-01 9.963288519481534600e-01
5.043945312000000314e+01 -6.366199999999999594e-04 2.172516999999999851e-02 5.064979430000000171e+00 -1.528624769999999966e+00 1.883189880099999982e+02 -1.994953577000000067e+01 5.904019400000000140e-01 3.360189420008279360e-01 7.378405232099954913e-02 9.996003324817352986e-01 9.964098657707984863e-01 9.963296723941057476e-01
5.044555663999999950e+01 -6.333400000000000314e-04 2.172218000000000065e-02 5.064687519999999665e+00 -1.528594259999999982e+00 1.883170230800000127e+02 -1.994104683999999850e+01 5.925956900000000083e-01 3.359089557621769417e-01 7.325757122726458959e-02 9.996003477456139041e-01 9.964129375871277894e-01 9.963304924382918593e-01
5.045166016000000297e+01 -6.300700000000000441e-04 2.171918000000000112e-02 5.064395679999999622e+00 -1.528563780000000039e+00 1.883150587000000087e+02 -1.993256232999999966e+01 5.947899700000000012e-01 3.357983233497225384e-01 7.273151876808470195e-02 9.996003616164562677e-01 9.964160040898644155e-01 9.963313120796826183e-01
5.045776366999999851e+01 -6.267900000000000077e-04 2.171618999999999980e-02 5.064103900000000102e+00 -1.528533319999999973e+00 1.883130948699999863e+02 -1.992408224000000061e+01 5.969847799999999927e-01 3.356870459263683326e-01 7.220589640328198278e-02 9.996003740965984097e-01 9.964190652796471870e-01 9.963321313172492921e-01
5.046386719000000198e+01 -6.235299999999999610e-04 2.171319000000000027e-02 5.063812190000000157e+00 -1.528502889999999947e+00 1.883111315900000022e+02 -1.991560656000000051e+01 5.991801300000000330e-01 3.355751241076082581e-01 7.168070300770068570e-02 9.996003851884304181e-01 9.964221211721495663e-01 9.963329501539901489e-01
5.046997069999999752e+01 -6.202599999999999737e-04 2.171019999999999894e-02 5.063520539999999848e+00 -1.528472480000000022e+00 1.883091688599999998e+02 -1.990713528999999937e+01 6.013760200000000111e-01 3.354625592403778223e-01 7.115594089773724651e-02 9.996003948942655537e-01 9.964251717629949434e-01 9.963337685875351957e-01
5.047607422000000099e+01 -6.170000000000000354e-04 2.170719999999999941e-02 5.063228960000000001e+00 -1.528442099999999915e+00 1.883072066699999993e+02 -1.989866843000000074e+01 6.035724399999999878e-01 3.353493519360812303e-01 7.063160894751091545e-02 9.996004032164771402e-01 9.964282170678055994e-01 9.963345866208788149e-01
5.048217772999999653e+01 -6.137500000000000377e-04 2.170421000000000156e-02 5.062937439999999789e+00 -1.528411739999999908e+00 1.883052450300000089e+02 -1.989020597000000024e+01 6.057693899999999632e-01 3.352355035459901877e-01 7.010770946705086049e-02 9.996004101573815470e-01 9.964312570822250192e-01 9.963354042516534559e-01
5.048828125000000000e+01 -6.104899999999999910e-04 2.170122000000000023e-02 5.062645990000000040e+00 -1.528381409999999940e+00 1.883032839400000000e+02 -1.988174792999999951e+01 6.079668799999999873e-01 3.351210146774271648e-01 6.958424132976076537e-02 9.996004157193409956e-01 9.964342918218266343e-01 9.963362214828503927e-01
5.049438477000000347e+01 -6.072399999999999933e-04 2.169822000000000070e-02 5.062354609999999866e+00 -1.528351100000000073e+00 1.883013234000000011e+02 -1.987329429000000047e+01 6.101649000000000100e-01 3.350058864968228356e-01 6.906120598271928146e-02 9.996004199046772953e-01 9.964373212872296159e-01 9.963370383134422248e-01
5.050048827999999901e+01 -6.040000000000000447e-04 2.169522999999999938e-02 5.062063290000000215e+00 -1.528320820000000024e+00 1.882993634000000043e+02 -1.986484506000000039e+01 6.123634500000000314e-01 3.348901201748664680e-01 6.853860486839263855e-02 9.996004227157198052e-01 9.964403454790818904e-01 9.963378547424029952e-01
5.050659180000000248e+01 -6.007599999999999876e-04 2.169222999999999985e-02 5.061772030000000200e+00 -1.528290560000000076e+00 1.882974039599999969e+02 -1.985640022999999843e+01 6.145625399999999905e-01 3.347737163127502691e-01 6.801643685914449122e-02 9.996004241548087643e-01 9.964433644128820600e-01 9.963386707727195368e-01
5.051269530999999802e+01 -5.975200000000000389e-04 2.168923999999999852e-02 5.061480839999999759e+00 -1.528260329999999945e+00 1.882954450500000121e+02 -1.984795980000000171e+01 6.167621599999999482e-01 3.346566762724891841e-01 6.749470424907760835e-02 9.996004242242665372e-01 9.964463780843220153e-01 9.963394864020291841e-01
5.051879883000000149e+01 -5.942799999999999819e-04 2.168623999999999899e-02 5.061189719999999781e+00 -1.528230119999999914e+00 1.882934866999999883e+02 -1.983952378000000039e+01 6.189623100000000155e-01 3.345390006511992365e-01 6.697340590988087872e-02 9.996004229264181529e-01 9.964493865088506208e-01 9.963403016333151063e-01
5.052490233999999703e+01 -5.910499999999999738e-04 2.168323999999999946e-02 5.060898660000000326e+00 -1.528199929999999984e+00 1.882915288899999950e+02 -1.983109214999999992e+01 6.211629899999999704e-01 3.344206908151567958e-01 6.645254412927864562e-02 9.996004202635881963e-01 9.964523896821755322e-01 9.963411164642168583e-01
5.053100586000000050e+01 -5.878199999999999658e-04 2.168025000000000160e-02 5.060607659999999619e+00 -1.528169780000000033e+00 1.882895716300000117e+02 -1.982266492000000113e+01 6.233642099999999742e-01 3.343017473574012577e-01 6.593211777829549591e-02 9.996004162380868197e-01 9.964553876197030924e-01 9.963419308977141675e-01
5.053710937999999686e+01 -5.846000000000000068e-04 2.167724999999999860e-02 5.060316730000000263e+00 -1.528139640000000021e+00 1.882876149100000021e+02 -1.981424209000000047e+01 6.255659500000000373e-01 3.341821714520075703e-01 6.541212828669060175e-02 9.996004108522338338e-01 9.964583803220578018e-01 9.963427449327821872e-01
5.054321288999999950e+01 -5.813800000000000478e-04 2.167426000000000075e-02 5.060025869999999593e+00 -1.528109530000000049e+00 1.882856587400000024e+02 -1.980582365000000067e+01 6.277682300000000382e-01 3.340619642772416631e-01 6.489257707960752186e-02 9.996004041083543790e-01 9.964613677898939148e-01 9.963435585683979578e-01
5.054931641000000297e+01 -5.781599999999999804e-04 2.167126000000000122e-02 5.059735070000000334e+00 -1.528079449999999895e+00 1.882837031200000126e+02 -1.979740960999999899e+01 6.299710299999999874e-01 3.339411264200308205e-01 6.437346302708993329e-02 9.996003960087329610e-01 9.964643500385399477e-01 9.963443718075366551e-01
5.055541991999999851e+01 -5.749499999999999620e-04 2.166826000000000169e-02 5.059444329999999823e+00 -1.528049390000000063e+00 1.882817480399999965e+02 -1.978899996000000172e+01 6.321743699999999855e-01 3.338196592571977539e-01 6.385478840092981279e-02 9.996003865557083756e-01 9.964673270637550706e-01 9.963451846478428298e-01
5.056152344000000198e+01 -5.717400000000000520e-04 2.166527000000000036e-02 5.059153669999999714e+00 -1.528019350000000109e+00 1.882797935099999904e+02 -1.978059470000000175e+01 6.343782300000000429e-01 3.336975633716041112e-01 6.333655207053767722e-02 9.996003757515510291e-01 9.964702988808161743e-01 9.963459970922885489e-01
5.056762694999999752e+01 -5.685300000000000336e-04 2.166227000000000083e-02 5.058863060000000189e+00 -1.527989339999999974e+00 1.882778395199999864e+02 -1.977219382999999908e+01 6.365826300000000382e-01 3.335748401442478195e-01 6.281875630132463528e-02 9.996003635985988289e-01 9.964732654855028571e-01 9.963468091385201397e-01
5.057373047000000099e+01 -5.653299999999999558e-04 2.165927999999999951e-02 5.058572520000000239e+00 -1.527959349999999938e+00 1.882758860799999923e+02 -1.976379735000000082e+01 6.387875499999999818e-01 3.334514901539296083e-01 6.230139996208161612e-02 9.996003500991100799e-01 9.964762268930446032e-01 9.963476207895065606e-01
5.057983397999999653e+01 -5.621299999999999865e-04 2.165627999999999997e-02 5.058282049999999863e+00 -1.527929389999999943e+00 1.882739331800000002e+02 -1.975540525999999986e+01 6.409930000000000350e-01 3.333275147858010268e-01 6.178448531183822201e-02 9.996003352554250210e-01 9.964791830992367760e-01 9.963484320428969143e-01
5.058593750000000000e+01 -5.589300000000000171e-04 2.165328000000000044e-02 5.057991640000000011e+00 -1.527899459999999987e+00 1.882719808299999897e+02 -1.974701754999999892e+01 6.431989799999999757e-01 3.332029146145999432e-01 6.126801121878097667e-02 9.996003190697874130e-01 9.964821341192594550e-01 9.963492429016560514e-01
5.059204102000000347e+01 -5.557399999999999883e-04 2.165028000000000091e-02 5.057701299999999733e+00 -1.527869539999999970e+00 1.882700290299999892e+02 -1.973863422999999884e+01 6.454054900000000261e-01 3.330776908239366785e-01 6.075197909045240707e-02 9.996003015445134032e-01 9.964850799537572357e-01 9.963500533647626778e-01
5.059814452999999901e+01 -5.525499999999999596e-04 2.164728999999999959e-02 5.057411019999999979e+00 -1.527839659999999933e+00 1.882680777600000113e+02 -1.973025528999999878e+01 6.476125299999999640e-01 3.329518446015206079e-01 6.023639032975877661e-02 9.996002826819192499e-01 9.964880206033909227e-01 9.963508634311963874e-01
5.060424805000000248e+01 -5.493699999999999799e-04 2.164429000000000006e-02 5.057120799999999861e+00 -1.527809790000000056e+00 1.882661270499999944e+02 -1.972188072999999875e+01 6.498200899999999613e-01 3.328253765160045230e-01 5.972124380399723709e-02 9.996002624842291739e-01 9.964909560832708735e-01 9.963516731039188112e-01
5.061035155999999802e+01 -5.461900000000000002e-04 2.164129000000000053e-02 5.056830650000000205e+00 -1.527779949999999998e+00 1.882641768700000000e+02 -1.971351055999999957e+01 6.520281799999999572e-01 3.326982879628307410e-01 5.920654175624359694e-02 9.996002409537915190e-01 9.964938863892439658e-01 9.963524823805831598e-01
5.061645508000000149e+01 -5.430100000000000204e-04 2.163829000000000100e-02 5.056540570000000123e+00 -1.527750139999999979e+00 1.882622272499999951e+02 -1.970514475999999959e+01 6.542367999999999517e-01 3.325705795065990733e-01 5.869228305321777528e-02 9.996002180928127423e-01 9.964968115363685985e-01 9.963532912641469563e-01
5.062255858999999703e+01 -5.398300000000000407e-04 2.163529999999999967e-02 5.056250549999999677e+00 -1.527720350000000060e+00 1.882602781600000128e+02 -1.969678333999999964e+01 6.564459400000000056e-01 3.324422525468262446e-01 5.817846993160999403e-02 9.996001939036488482e-01 9.964997315205114115e-01 9.963540997522661868e-01
5.062866211000000050e+01 -5.366600000000000016e-04 2.163230000000000014e-02 5.055960589999999755e+00 -1.527690589999999959e+00 1.882583296200000120e+02 -1.968842629999999971e+01 6.586556099999999470e-01 3.323133076440634159e-01 5.766510125758742000e-02 9.996001683884885303e-01 9.965026463566826198e-01 9.963549078478955989e-01
5.063476562000000314e+01 -5.335000000000000115e-04 2.162930000000000061e-02 5.055670700000000295e+00 -1.527660849999999959e+00 1.882563816200000133e+02 -1.968007362999999899e+01 6.608657999999999477e-01 3.321837462018840115e-01 5.715217926144405824e-02 9.996001415496896803e-01 9.965055560407710677e-01 9.963557155486924000e-01
5.064086913999999950e+01 -5.303299999999999724e-04 2.162630000000000108e-02 5.055380880000000410e+00 -1.527631130000000059e+00 1.882544341699999961e+02 -1.967172533000000101e+01 6.630765199999999471e-01 3.320535687767901534e-01 5.663970280880212260e-02 9.996001133894304447e-01 9.965084605877372326e-01 9.963565228576076738e-01
5.064697266000000297e+01 -5.271699999999999824e-04 2.162330000000000155e-02 5.055091120000000160e+00 -1.527601439999999977e+00 1.882524872600000094e+02 -1.966338140999999951e+01 6.652877699999999450e-01 3.319227765615953007e-01 5.612767328502699105e-02 9.996000839100213087e-01 9.965113599982357018e-01 9.963573297736237899e-01
